2025-01-01 08:33:22,PIVXUSDT,29.784824462061152,57.57575757575752,0.3135
2025-01-01 08:33:22,ARPAUSDT,38.47502191060474,40.74074074074151,0.04837
2025-01-01 08:33:22,AGLDUSDT,38.55513307984792,43.859649122807255,2.357
2025-01-01 08:33:22,BURGERUSDT,43.01717699775952,43.243243243243406,0.4545
2025-01-01 08:33:22,BICOUSDT,38.55165069222576,40.62499999999989,0.3016
2025-01-01 08:33:22,DEXEUSDT,67.6399926076511,39.26940639269399,15.013
2025-01-01 08:33:22,AIUSDT,39.320388349514566,34.28571428571419,0.5669
2025-01-01 08:33:22,STORMUSDT,53.39563862928348,80.64516129032258,0.003397
2025-01-01 08:33:22,AVAXUSDT,47.25274725274725,37.49999999999926,35.74
2025-01-01 08:33:22,CLVUSDT,39.55808980755522,56.250000000000675,0.0637
2025-01-01 08:33:22,FLMUSDT,42.458100558659204,50,0.0708
2025-01-01 08:33:22,UNFIUSDT,20.199501246882775,58.85167464114837,1.341
2025-01-01 08:33:22,ROSEUSDT,33.986686390532526,42.4657534246574,0.08067
2025-01-01 08:33:22,CKBUSDT,43.72189553787617,27.710843373494015,0.011359
2025-01-01 08:33:22,IRISUSDT,21.785714285714263,50,0.00521
2025-01-01 08:33:22,API3USDT,43.44086021505376,38.095238095238045,1.596
2025-01-01 08:33:22,BADGERUSDT,40.88397790055249,45.161290322580555,4.221
2025-01-01 08:33:22,FTMUSDT,22.233820459290172,43.137254901960446,0.6707
2025-01-01 08:33:22,NEOUSDT,41.100323624595475,41.666666666667155,13.58
2025-01-01 08:33:22,CHRUSDT,51.46831530139103,52.380952380952195,0.2321
2025-01-01 08:33:22,TKOUSDT,33.78076062639822,39.58333333333337,0.4423
2025-01-01 08:33:22,DEGOUSDT,37.60399334442596,34.482758620690035,2.856
2025-01-01 08:33:22,PSGUSDT,38.48580441640385,31.250000000000355,3.191
2025-01-01 08:33:22,EGLDUSDT,44.28571428571429,41.66666666666691,33.69
2025-01-01 08:33:22,ENJUSDT,39.32203389830509,38.095238095237725,0.2101
2025-01-01 08:33:22,BEAMUSDT,25.373134328358205,45.16129032258067,0.0652
2025-01-01 08:33:22,RAMPUSDT,64.81481481481477,69.23076923076921,0.0524
2025-01-01 08:33:22,KNCUSDT,44.69208211143695,43.75000000000043,0.5258
2025-01-01 08:33:22,SOLUSDT,46.24558303886925,32.41379310344844,191.21
2025-01-01 08:33:22,TRXUSDT,38.68312757201656,57.14285714285714,0.256
2025-01-01 08:33:22,ADAUSDT,42.39401496259351,37.68115942028943,0.8548
2025-01-01 08:33:22,ATAUSDT,55.822550831792974,37.03703703703724,0.1812
2025-01-01 08:33:22,NKNUSDT,31.294964028776974,37.50000000000065,0.0919
2025-01-01 08:33:22,VTHOUSDT,37.26150392817058,40.00000000000029,0.002577
2025-01-01 08:33:22,MKRUSDT,46.03174603174603,66.66666666666666,1497
2025-01-01 08:33:22,BNBUSDT,51.004144086707036,47.179487179486735,709
2025-01-01 08:33:22,SUPERUSDT,32.593945720250545,54.455445544554564,1.3891
2025-01-01 08:33:22,DFUSDT,42.599681020733655,40.6976744186047,0.08957
2025-01-01 08:33:22,ATMUSDT,36.775818639798516,53.571428571428235,2.058
2025-01-01 08:33:22,TLMUSDT,48.224852071005934,36.36363636363622,0.01338
2025-01-01 08:33:22,COTIUSDT,45.248349124318125,31.746031746032372,0.11879
2025-01-01 08:33:22,ETCUSDT,42.19066937119676,47.368421052630985,25.19
2025-01-01 08:33:22,CYBERUSDT,41.5327564894932,39.28571428571434,3.225
2025-01-01 08:33:22,COMPUSDT,36.49289099526065,38.000000000000625,73.5
2025-01-01 08:33:22,CTXCUSDT,33.33333333333336,48.38709677419332,0.249
2025-01-01 08:33:22,QUICKUSDT,39.79591836734694,48.57142857142818,0.04239
2025-01-01 08:33:22,DCRUSDT,31.566265060240966,29.41176470588205,15.2
2025-01-01 08:33:22,AGIXUSDT,56.83168316831685,42.02898550724672,0.6141
2025-01-01 08:33:22,ONGUSDT,42.87531806615777,43.4782608695648,0.3152
2025-01-01 08:33:22,REEFUSDT,26.24113475177306,46.153846153846246,0.000688
2025-01-01 08:33:22,LENDUSDT,55.66624163213262,78.18648417450785,0.51431
2025-01-01 08:33:22,LINAUSDT,40.55517941773867,36.73469387755138,0.004935
2025-01-01 08:33:22,AVAUSDT,46.173913043478265,51.45631067961204,1.3774
2025-01-01 08:33:22,WINGUSDT,36.00386100386098,41.666666666666515,5.783
2025-01-01 08:33:22,SLPUSDT,50.65789473684212,34.99999999999952,0.003861
2025-01-01 08:33:22,BCCUSDT,27.324247739846157,47.0609254958013,448.7
2025-01-01 08:33:22,COWUSDT,8.376963350785374,44.11764705882358,0.8889
2025-01-01 08:33:22,SUSHIUSDT,43.44473007712083,53.33333333333303,1.363
2025-01-01 08:33:22,DASHUSDT,39.07022749752719,38.461538461538254,38.07
2025-01-01 08:33:22,LUNAUSDT,41.03626943005182,51.8518518518517,0.4202
2025-01-01 08:33:22,SXPUSDT,60.45861297539152,44.444444444444905,0.3211
2025-01-01 08:33:22,QTUMUSDT,40.39999999999999,33.33333333333333,3.017
2025-01-01 08:33:22,PUNDIXUSDT,45.42936288088642,48.571428571428704,0.4476
2025-01-01 08:33:22,CTKUSDT,34.1993185689949,24.107142857143202,0.7588
2025-01-01 08:33:22,WINUSDT,25.133120340788082,46.42857142857102,0.00009867
2025-01-01 08:33:22,AXSUSDT,44.15670650730413,34.69387755102029,6.269
2025-01-01 08:33:22,1INCHUSDT,43.928571428571445,43.478260869566164,0.3844
